0.0001;MlpPolicy;1024;5;1000;13.773;-59.69582852224509
0.0001;MlpPolicy;1024;5;10000;137.825;-80.35913743575414
0.0001;CnnPolicy;1024;5;1000;13.817;-41.8580371911327
0.0001;CnnPolicy;1024;5;10000;134.609;-77.53157356878121
0.0001;MlpPolicy;2048;5;1000;23.544;-72.14755384872358
0.0001;MlpPolicy;2048;5;10000;120.460;-67.81026055912177
0.0001;CnnPolicy;2048;5;1000;27.300;-61.19576486448447
0.0001;CnnPolicy;2048;5;10000;134.364;-11.9586719100674
